,nb_code,lat,lng,Venue,Venue_ID,Venue Latitude,Venue Longitude,Venue Category
4928,11435,40.701408,-73.80981700000002,Punto Rojo,4b8aa812f964a520eb7732e3,40.70591732517895,-73.80900503827567,South American Restaurant
4929,11435,40.701408,-73.80981700000002,Golden Krust Caribbean Restaurant,4d7e0bf2ebc154815599daa6,40.701275112210155,-73.80804053864193,Caribbean Restaurant
4930,11435,40.701408,-73.80981700000002,Starbucks,56df1390498e133cb57916cb,40.70359286751274,-73.80892460615158,Coffee Shop
4931,11435,40.701408,-73.80981700000002,O Lavrador,4c0abd813c70b7132e0d285b,40.69451226698791,-73.80954400032125,Portuguese Restaurant
4932,11435,40.701408,-73.80981700000002,Hado Sushi,500d771ae4b0baf2d858f1ab,40.70786059590423,-73.8170695221898,Sushi Restaurant
4933,11435,40.701408,-73.80981700000002,Starbucks,5432edbe498e591cd8fd9c13,40.70258330177556,-73.8185413918591,Coffee Shop
4934,11435,40.701408,-73.80981700000002,Jamaica Performing Arts Center (JPAC),4cdf2771825e721eae1e6f45,40.70226162441744,-73.80170874439493,Performing Arts Venue
4935,11435,40.701408,-73.80981700000002,Don Nico's,56153d98498ea3c98dd59e71,40.70513359256214,-73.79925760949355,Mexican Restaurant
4936,11435,40.701408,-73.80981700000002,Subway,4bfd917a55539c74d0b0bcf3,40.70180501702491,-73.8087659142376,Sandwich Place
4937,11435,40.701408,-73.80981700000002,Red Lobster,4e9089cf02d5ee38b6d2f4b0,40.697754523892606,-73.81067991256714,Seafood Restaurant
4938,11435,40.701408,-73.80981700000002,El Rey Restaurant,4bc4abb374a9a5930928d6f6,40.70600826077165,-73.80915840110366,Spanish Restaurant
4939,11435,40.701408,-73.80981700000002,N Y Fried Chicken,4f32941019836c91c7e57d98,40.696262797652565,-73.8046041937344,Food
4940,11435,40.701408,-73.80981700000002,Taj Mahal Restaurant & Party Hall,4be334312fc7d13a7a81083a,40.7060939434332,-73.80893292985094,Indian Restaurant
4941,11435,40.701408,-73.80981700000002,Jennifer's Restaurant,4c321d0566e40f4791f5c58b,40.707845011415074,-73.80289682641039,Latin American Restaurant
4942,11435,40.701408,-73.80981700000002,Spicy Lanka,533f632d498eb244ee84d97e,40.708037387588384,-73.80195037479159,Sri Lankan Restaurant
4943,11435,40.701408,-73.80981700000002,El Ok Salvadoreño,4e1a39dcaeb7eb0120dcd827,40.70176048373336,-73.80946218967438,Latin American Restaurant
4944,11435,40.701408,-73.80981700000002,Chase Bank,4b8d4eeef964a5207ff332e3,40.701308000000004,-73.807639,Bank
4945,11435,40.701408,-73.80981700000002,Korilla BBQ,4ee6549d823180a98d1bfbe7,40.69142768188254,-73.8103931767867,Food Truck
4946,11435,40.701408,-73.80981700000002,Mazi Nightclub,5699caf0498ebad99eeb5e6c,40.69875949525688,-73.81934091412293,Nightclub
4947,11435,40.701408,-73.80981700000002,Dallas BBQ,59ebdef6d7627e1f111fcbc5,40.705548975052366,-73.80171413658668,BBQ Joint
4948,11435,40.701408,-73.80981700000002,Starbucks,59117151fe37407b680309e4,40.70360122835167,-73.79936436251222,Coffee Shop
4949,11435,40.701408,-73.80981700000002,Dunkin',4d67b73b5b376dcbbd326f67,40.70229441542713,-73.81758422147846,Donut Shop
4950,11435,40.701408,-73.80981700000002,John's Pizza,4bf55fe7e5eba593f3ad2090,40.71459886097731,-73.80759119544372,Pizza Place
4951,11435,40.701408,-73.80981700000002,Burgundy's Cafe,4c3cdb46b169c9b632484668,40.707670373518624,-73.80311587363319,Southern / Soul Food Restaurant
4952,11435,40.701408,-73.80981700000002,The Panorama Cafe,4b579c0df964a520623928e3,40.712317152934155,-73.80652704968955,Coffee Shop
4953,11435,40.701408,-73.80981700000002,Carvel/Subway,4cdec718db125481a6d232ce,40.70242508931478,-73.81474425708241,Sandwich Place
4954,11435,40.701408,-73.80981700000002,A Churrasqueira,4d926e6d9213b1f772c0b246,40.69770448693914,-73.80587495334323,Portuguese Restaurant
4955,11435,40.701408,-73.80981700000002,The Vibe Restaurant,4e5864ea18382ada067be1ad,40.692007663619634,-73.8093987214977,Bar
4956,11435,40.701408,-73.80981700000002,Smile of the Beyond,4be45d8acf200f471bdb113c,40.70919124999674,-73.8046961711212,Vegetarian / Vegan Restaurant
4957,11435,40.701408,-73.80981700000002,Chase Bank,4c938c01f7cfa1cdbe4bab15,40.7038474,-73.7979005,Bank
4958,11435,40.701408,-73.80981700000002,Wendy's,4bfec177ca1920a1b9c9eb81,40.70281983999588,-73.81411815877078,Fast Food Restaurant
4959,11435,40.701408,-73.80981700000002,El Comal,4cee88404cd4236a9a3bae63,40.70651409948734,-73.80685684230161,Latin American Restaurant
4960,11435,40.701408,-73.80981700000002,Double J Deli,4bb85306cf2fc9b69d799f02,40.70973794108642,-73.80751170680792,Deli / Bodega
4961,11435,40.701408,-73.80981700000002,Jamaica Market,4d027ccaf832a35db379f637,40.704222884580936,-73.79966517905731,Food Court
4962,11435,40.701408,-73.80981700000002,Chipotle Mexican Grill,5a74e9b8a4c39c7583d2c6aa,40.703607,-73.7988814,Mexican Restaurant
4963,11435,40.701408,-73.80981700000002,Sangria Tapas Bar & Restaurant,4de1a34fd22d2a4ecdb38296,40.697404877335636,-73.80562533598395,Tapas Restaurant
4964,11435,40.701408,-73.80981700000002,Briarwood Cafe,4b929a4bf964a520cb0834e3,40.70781996345697,-73.817473760643,Diner
4965,11435,40.701408,-73.80981700000002,Walgreens,4f80787ae4b0c2f765766eb6,40.70349514189253,-73.7991324718882,Pharmacy
4966,11435,40.701408,-73.80981700000002,Sybil's Bakery,4cc08b0900d83704ed474b5c,40.707930918099045,-73.80190503798795,Indian Restaurant
4967,11435,40.701408,-73.80981700000002,PP Boy Japan Teriyaki & Sushi,50f5979fe4b0ff6d3603e506,40.704896184018786,-73.79903078197171,Japanese Restaurant
4968,11435,40.701408,-73.80981700000002,Moka Nightclub & Lounge,4c007ab38c1076b046462071,40.69886797256775,-73.81936410221405,Lounge
4969,11435,40.701408,-73.80981700000002,Walgreens,4c8e2ca21992a1cda64ddbfb,40.702613,-73.818595,Pharmacy
4970,11435,40.701408,-73.80981700000002,JFK Liquors,4b8c6614f964a520cdce32e3,40.703747019669756,-73.8214263269882,Liquor Store
4971,11435,40.701408,-73.80981700000002,Chase Bank,4bc8dca20687ef3b6dc4d8cc,40.708338,-73.81871600000001,Bank
4972,11435,40.701408,-73.80981700000002,Subway,53b58aa6498e8be468ec6b5b,40.70355374788579,-73.82497100588397,Sandwich Place
4973,11435,40.701408,-73.80981700000002,AT&T,4db20698bd4190bfce8ae8ce,40.68918969,-73.80953729,Mobile Phone Shop
4974,11435,40.701408,-73.80981700000002,Burger King,4ba42ce3f964a520248938e3,40.703528999999996,-73.820991,Fast Food Restaurant
4975,11435,40.701408,-73.80981700000002,Planet Fitness,4b57b30cf964a520973c28e3,40.70248380527783,-73.81902730855765,Gym / Fitness Center
4976,11435,40.701408,-73.80981700000002,Baskin-Robbins,4f7794dde4b0e8caa5f789f5,40.71442607945118,-73.80724782236791,Ice Cream Shop
4977,11435,40.701408,-73.80981700000002,T-Mobile,4cfab8caa6c76a31657f9e5f,40.702516912053134,-73.81856828927994,Mobile Phone Shop
4978,11435,40.701408,-73.80981700000002,Asian Food Ltd.,4c22a0bc9085d13a53af86cc,40.714691535399695,-73.80739312679201,Filipino Restaurant
4979,11435,40.701408,-73.80981700000002,Dunkin',4bcda29a511f9521bbdcb4c7,40.7144824254472,-73.8071849643959,Donut Shop
4980,11435,40.701408,-73.80981700000002,CVS pharmacy,4b8b3853f964a5201c9832e3,40.70355657346873,-73.82486143748316,Pharmacy
4981,11435,40.701408,-73.80981700000002,Indian Curry Express,4c954d346b35a143dc0124dc,40.70212767659504,-73.81995133088317,Indian Restaurant
4982,11435,40.701408,-73.80981700000002,KFC,4f7b5496e4b00fc6db82af50,40.71169187210721,-73.80382167881804,Fast Food Restaurant
4983,11435,40.701408,-73.80981700000002,Foodtown of Parsons Blvd,4c34fdc866e40f47647eca8b,40.714036,-73.806995,Supermarket
4984,11435,40.701408,-73.80981700000002,NYC Halal Food,4d823a15bede54819dd90dd1,40.70256578972989,-73.8189978337963,Food Truck
4985,11435,40.701408,-73.80981700000002,Trade Fair Supermarket,4b817edaf964a52036aa30e3,40.70333219232733,-73.82202940793472,Supermarket
4986,11435,40.701408,-73.80981700000002,McDonald's,4f3299c019836c91c7e7a319,40.713037,-73.812779,Fast Food Restaurant
4987,11435,40.701408,-73.80981700000002,Top Market,4e447bd61f6e0a1ba5ded1d8,40.70902791042768,-73.81856129143036,Food
4988,11435,40.701408,-73.80981700000002,Checkers,4bfed9734e5d0f4787417d1f,40.71448949942103,-73.80720108747481,Fast Food Restaurant
4989,11435,40.701408,-73.80981700000002,Compare Supermarket,51a0ff1e498e3fadc8fa2ba9,40.689834000000005,-73.80326,Deli / Bodega
4990,11435,40.701408,-73.80981700000002,Tony's Deli,4c2dd1ad4e132d7f87fa9cdf,40.689728686387895,-73.8025176931512,Food & Drink Shop
4991,11435,40.701408,-73.80981700000002,Tierras Centro Americanas,4bc9069f511f952179feacc7,40.705954904417155,-73.79379742829437,Latin American Restaurant
4992,11435,40.701408,-73.80981700000002,Lakewood Stizore,532b3b89498edc2dfdff09e7,40.68912887573242,-73.8041763305664,Coffee Shop
4993,11435,40.701408,-73.80981700000002,PODS,4fe60002e4b0ed119c6c1890,40.7027013,-73.79232440000001,Storage Facility
4994,11435,40.701408,-73.80981700000002,Joey Pepperoni's Pizza,4fc65417e4b067928c41060f,40.70600054600703,-73.79330912812334,Pizza Place
4995,10460,40.842724,-73.879745,JungleWorld,4abcfe4bf964a520fa8720e3,40.845226528941616,-73.8771813890588,Zoo
4996,10460,40.842724,-73.879745,River Park,4b006a75f964a520f43d22e3,40.843061970935025,-73.87752023628035,Park
4997,10460,40.842724,-73.879745,Congo Gorilla Forest,4b928c1ef964a5201b0334e3,40.8477740931664,-73.88160435479497,Zoo
4998,10460,40.842724,-73.879745,African Lions,4f466538e4b07a6329f0c131,40.847058199546495,-73.8780235243182,Zoo Exhibit
4999,10460,40.842724,-73.879745,North Star Cafe,4d39a9bacc48224b57ae354f,40.84333558876738,-73.88698194733944,Café
5000,10460,40.842724,-73.879745,Wild Asia Monorail,4bf012b73a002d7f69a085a4,40.845285298000974,-73.87578803131166,Zoo
5001,10460,40.842724,-73.879745,Giraffe House,4f5cfe7de4b00747dbe64524,40.847874556253046,-73.88012720803052,Zoo Exhibit
5002,10460,40.842724,-73.879745,Grizzly Corner,51c1ecb6498e8d96fa2b4595,40.849022925582624,-73.87773901220096,Zoo Exhibit
5003,10460,40.842724,-73.879745,Bug Carousel,4bb8c59ccf2fc9b6cfd39f02,40.84946053491593,-73.87965877841036,Theme Park
5004,10460,40.842724,-73.879745,Tiger Mountain,55be48b0498e64e8290a2f98,40.85126156047489,-73.87702008084366,Zoo Exhibit
5005,10460,40.842724,-73.879745,Children's Zoo,4da86e7cfa8c4175d0b9601d,40.85182560703971,-73.88012720803052,Zoo
5006,10460,40.842724,-73.879745,Himalayan Highlands,4e0f3de8d4c0f6d6b401d326,40.84840393673231,-73.87664864026031,Scenic Lookout
5007,10460,40.842724,-73.879745,Bronx Zoo,4492ad65f964a52075341fe3,40.85310654542512,-73.87809446211139,Zoo
5008,10460,40.842724,-73.879745,Sea Lion Pool,4b89799af964a520d63932e3,40.852882130832036,-73.87854537542809,Zoo
5009,10460,40.842724,-73.879745,Pizza Italia,4d7d3b4bf260a093e0d148ba,40.84575529491787,-73.88392107699579,Pizza Place
5010,10460,40.842724,-73.879745,Stop & Shop,5621bb48498e3ed4c8a792f3,40.838213418232996,-73.88385996222495,Supermarket
5011,10460,40.842724,-73.879745,Tropicana Theatere & Lounge,4bb2d8f214cfd13abf7c15ab,40.83740441148761,-73.87792219453874,Lounge
5012,10460,40.842724,-73.879745,Zoo Store,4c7a9a7e93ef236a5514b30f,40.85012000802399,-73.88020420803132,Souvenir Shop
5013,10460,40.842724,-73.879745,World of Reptiles,4bb4ee0329269c74efd4ca92,40.84928703924782,-73.8788555901872,Zoo Exhibit
5014,10460,40.842724,-73.879745,El Nuevo Bohio,4c0e61177189c928b05ad8b6,40.84395553013674,-73.8880245990623,Paella Restaurant
5015,10460,40.842724,-73.879745,World of Birds,4bb4c9d32ba29c74c440ef2d,40.852676331279376,-73.8754177093506,Zoo
5016,10460,40.842724,-73.879745,Madagascar,4bc215592a89ef3b402ff388,40.852627370680025,-73.8792807069616,Zoo
5017,10460,40.842724,-73.879745,IHOP,4bfe9e21e584c92831ef6c25,40.837170732359056,-73.88469837537897,Breakfast Spot
5018,10460,40.842724,-73.879745,T.J. Maxx,4def9f76d164e99c7b3fa5cc,40.836664899999995,-73.8852478,Department Store
5019,10460,40.842724,-73.879745,Zoo Center,584db2b3730a92379291277e,40.85151191723755,-73.87943348812459,Exhibit
5020,10460,40.842724,-73.879745,GameStop,4c509e54250dd13a7f6ade7b,40.837857738527404,-73.88403185848986,Video Game Store
5021,10460,40.842724,-73.879745,Liqour & Wine Warehouse,4c54845dfd2ea593385e392a,40.83764695176369,-73.88359906312165,Liquor Store
5022,10460,40.842724,-73.879745,GNC,4db74ac2bd4191eaa51faff5,40.83801049296167,-73.8842797279358,Supplement Shop
5023,10460,40.842724,-73.879745,T-Mobile,4e67add4bd41e96a148c2b07,40.83773214613103,-73.88460360467434,Mobile Phone Shop
5024,10460,40.842724,-73.879745,Chase Bank,4bd5a0f64e32d13a3a1dc180,40.837703999999995,-73.882952,Bank
5025,10460,40.842724,-73.879745,Subway,4d7a5f3492baa1433cc052eb,40.837799501349714,-73.88411575659069,Sandwich Place
5026,10460,40.842724,-73.879745,New Horizon Plaza Mall-Bronx,4e15758e152070f400658857,40.83666207132373,-73.88439935102889,Shopping Mall
5027,10460,40.842724,-73.879745,Cosmos Restaurant,4c9c943e9c48236aaff64eee,40.84487694436569,-73.89010167017649,Breakfast Spot
5028,10460,40.842724,-73.879745,Popeyes Louisiana Kitchen,4b5f5541f964a5208db429e3,40.83679559593837,-73.8858602034527,Fried Chicken Joint
5029,10460,40.842724,-73.879745,Chase Bank,4c9d1d8546978cfa476c947f,40.846495000000004,-73.892988,Bank
5030,10460,40.842724,-73.879745,Dunkin',5506f064498ec5a44f838d72,40.83797978417429,-73.88778360246407,Donut Shop
5031,10460,40.842724,-73.879745,Dunkin',52f21bf8498e6b5f088d2d39,40.83574693985678,-73.87022742191641,Donut Shop
5032,10460,40.842724,-73.879745,Checkers,559585a6498e27a432a3d616,40.845384398425686,-73.89061376452445,Fast Food Restaurant
5033,10460,40.842724,-73.879745,Taco Bell,54d55b4a498ec10669e36641,40.83734435644891,-73.88443380341606,Fast Food Restaurant
5034,10460,40.842724,-73.879745,Crotona Park East,4c17af74c2dfc928f966a869,40.83803484402702,-73.88721942901611,Park
5035,10460,40.842724,-73.879745,Fine Fare,4c73c43c57b6a143cae6c8cc,40.84517177691408,-73.89068901959601,Supermarket
5036,10460,40.842724,-73.879745,CTown Supermarkets,4ddbf976e4cd229e75553e6c,40.83754405,-73.88779288,Grocery Store
5037,10460,40.842724,-73.879745,Domino's Pizza,4c805b1fdc018cfa6b33bc6c,40.845313044183776,-73.8646388501092,Pizza Place
5038,10460,40.842724,-73.879745,Foot Locker,4d1a1469731976eb2f7d09dc,40.837891299999995,-73.8845068,Shoe Store
5039,10460,40.842724,-73.879745,Rite Aid,4cd32d064f6d6a3143f70911,40.8457349,-73.8923698,Pharmacy
5040,10460,40.842724,-73.879745,Prospect Coffee Shop,4baa3cfff964a52081563ae3,40.83757698149015,-73.88083923833605,Coffee Shop
5041,10460,40.842724,-73.879745,Starlight Park,510c0347e4b0ef517dfdaccc,40.83437509097831,-73.8818728261089,Park
5042,10460,40.842724,-73.879745,Showtime Basketball Courts,4e22fb5cae6015b212b53527,40.83702558134896,-73.87958744139678,Basketball Court
5043,10460,40.842724,-73.879745,Burger King,56aa8daf498e4f517d3418b8,40.8371549267952,-73.88493438773159,Fast Food Restaurant
5044,10460,40.842724,-73.879745,Little Caesar's,4fd77fdce4b0ed2ec9645a21,40.83733489294923,-73.88462903349556,Pizza Place
5045,10460,40.842724,-73.879745,Linda's Pizza Restaurant,4d5e9b061ee8721e02569421,40.844807,-73.889935,Pizza Place
5046,10460,40.842724,-73.879745,Noble Park,5228c81211d22eb12382ce89,40.836867190046355,-73.87170323379365,Playground
5047,10460,40.842724,-73.879745,Gustiamo,4fc92ce37b0c70e78e6b34b3,40.834576903194815,-73.88312101364136,Gourmet Shop
5048,10460,40.842724,-73.879745,Pioneer Supermarket,4beb1595a9900f4793591740,40.84590093389996,-73.86317365600169,Supermarket
5049,10460,40.842724,-73.879745,Van Nest Park,4c4c768942b4d13a10fe2280,40.84268841228798,-73.86538439264994,Playground
5050,10460,40.842724,-73.879745,Green Olive Deli & Grill,4e01c2aab0fbdf39a45832c0,40.84546136399067,-73.86527734152432,Deli / Bodega
5051,10003,40.731856,-73.989145,Peridance Capezio Center,4b6cba70f964a520ae4f2ce3,40.73298682271572,-73.98852241900113,Dance Studio
5052,10003,40.731856,-73.989145,Strand Bookstore,4a8cc1d4f964a520130f20e3,40.73314000684355,-73.99091161094675,Bookstore
5053,10003,40.731856,-73.989145,Shake Shack,59d36de20fe7a024363de0b8,40.72999845323382,-73.9896956893842,Burger Joint
5054,10003,40.731856,-73.989145,Joe's Pizza,51351c3fe4b0c58b63965114,40.73323370786353,-73.98767227116394,Pizza Place
5055,10003,40.731856,-73.989145,Ippudo,4a5403b8f964a520f3b21fe3,40.730948,-73.990287,Ramen Restaurant
5056,10003,40.731856,-73.989145,Switch Playground 12th Street,5831db480162176af6ed9c15,40.73218432559394,-73.98869947016881,Gym
5057,10003,40.731856,-73.989145,Trader Joe's Wine Shop,4a319883f964a520fc991fe3,40.73374950502161,-73.98812798965066,Wine Shop
5058,10003,40.731856,-73.989145,Angel’s Share,3fd66200f964a520caea1ee3,40.729755,-73.98935999999999,Speakeasy
5059,10003,40.731856,-73.989145,Sake Bar Decibel,3fd66200f964a5203de41ee3,40.729416284697756,-73.98774516375056,Sake Bar
5060,10003,40.731856,-73.989145,Black Emperor,5cad4340c03635002c1f3229,40.73122060208053,-73.98578001190272,Bar
5061,10003,40.731856,-73.989145,Momofuku Ssäm Bar,4acca438f964a5201dc920e3,40.73171120851343,-73.98557086127734,Asian Restaurant
5062,10003,40.731856,-73.989145,Elf Cosmetics HQ,4e5ec3c4b9935b74e902e9ee,40.72988079657862,-73.99235464508372,Cosmetics Shop
5063,10003,40.731856,-73.989145,Yoga to the People,45367ca4f964a520ab3b1fe3,40.72889410039975,-73.98943597663106,Yoga Studio
5064,10003,40.731856,-73.989145,Brooklyn Bagel & Coffee Company,5b8e66ac234724002c927c4b,40.730912575619136,-73.9932591437105,Bagel Shop
5065,10003,40.731856,-73.989145,sweetgreen,57b7ce22498e68478e5ca102,40.729794399999996,-73.9922097,Salad Place
5066,10003,40.731856,-73.989145,The Public Theater,4a07986bf964a52087731fe3,40.72916880904385,-73.99207037967628,Theater
5067,10003,40.731856,-73.989145,Yoga Vida,4b58d651f964a520e36d28e3,40.73385099517913,-73.99280181194486,Yoga Studio
5068,10003,40.731856,-73.989145,Casey Rubber Stamp,4b2a92cbf964a520a7ab24e3,40.729961572238864,-73.98509847052101,Arts & Crafts Store
5069,10003,40.731856,-73.989145,Blue Bottle Coffee,59a6b8a95455b202f6a5afde,40.7341065340217,-73.99260729393237,Coffee Shop
5070,10003,40.731856,-73.989145,Barry's Bootcamp NoHo,54393961498e8986492d5b67,40.7289365661847,-73.99224109396116,Gym
5071,10003,40.731856,-73.989145,MUJI,51684ecde4b0133162208fb2,40.72864501511349,-73.99132132530212,Miscellaneous Shop
5072,10003,40.731856,-73.989145,Union Square Park,3fd66200f964a520def11ee3,40.73535256111465,-73.99079366708037,Park
5073,10003,40.731856,-73.989145,Van Leeuwen Artisan Ice Cream,4dd2d0207d8ba0f1bdec829d,40.727656,-73.987663,Ice Cream Shop
5074,10003,40.731856,-73.989145,Union Square Greenmarket,49c27575f964a520f1551fe3,40.73630791182389,-73.99054115473926,Farmers Market
5075,10003,40.731856,-73.989145,Russo Mozzarella & Pasta,4b300d20f964a5202bf524e3,40.72951,-73.984298,Gourmet Shop
5076,10003,40.731856,-73.989145,Boba Guys,58a4cf2e98f8aa3b35181410,40.73012152738398,-73.99429784966009,Bubble Tea Shop
5077,10003,40.731856,-73.989145,Dear Irving,53866567498ea4ed73cabb0c,40.73608865667183,-73.98732376809845,Cocktail Bar
5078,10003,40.731856,-73.989145,Astor Wines & Spirits,49f37c28f964a520a36a1fe3,40.727984051970246,-73.99304720778369,Wine Shop
5079,10003,40.731856,-73.989145,Taverna Kyclades,52269b14498e6a221ec8e301,40.731353999999996,-73.983021,Greek Restaurant
5080,10003,40.731856,-73.989145,Breads Bakery,503fb6d4ebca66a84f029bd8,40.73661,-73.99181,Bakery
5081,10003,40.731856,-73.989145,Suki Curry,5b3805910dd31f002409405a,40.72715710327842,-73.98613431870041,Japanese Restaurant
5082,10003,40.731856,-73.989145,Champion Pizza,5923b0cba4b51b76c28ca00a,40.73607750120755,-73.99378180875244,Pizza Place
5083,10003,40.731856,-73.989145,Innisfree,59a76910d807ee43153b9f35,40.73722875005117,-73.99030326613867,Cosmetics Shop
5084,10003,40.731856,-73.989145,ABC Kitchen,4b998a8ff964a520098235e3,40.73765323362576,-73.98965791686936,New American Restaurant
5085,10003,40.731856,-73.989145,Upstate Craft Beer and Oyster Bar,4e41f0822271a90466a0e967,40.726331,-73.986453,Seafood Restaurant
5086,10003,40.731856,-73.989145,Juice Generation,5566200d498e1c2e83ee9864,40.7375815060387,-73.98991845767209,Juice Bar
5087,10003,40.731856,-73.989145,The Bowery Hotel,4ab04eb9f964a520fe6620e3,40.72614466252136,-73.99162708611642,Hotel
5088,10003,40.731856,-73.989145,sweetgreen,5673b4b5498ed6368456b30d,40.73806133544267,-73.99122334551976,Salad Place
5089,10003,40.731856,-73.989145,abcV,585285cbc0df765c553a2c84,40.738182422920104,-73.98921031237288,Vegetarian / Vegan Restaurant
5090,10003,40.731856,-73.989145,Loring Place,58324f3f9dc8d00516f64b6d,40.732882007352174,-73.99763543798453,American Restaurant
5091,10003,40.731856,-73.989145,Fishs Eddy,4a5d186ff964a5202bbd1fe3,40.73860535739829,-73.99001680796049,Furniture / Home Store
5092,10003,40.731856,-73.989145,Five Iron Golf,58fbdf7d916bc145790aef3f,40.73895909017478,-73.99154388980162,Sports Club
5093,10003,40.731856,-73.989145,Thai Villa,57e83df3498eebbe238cb36f,40.739118324714035,-73.99057903842908,Thai Restaurant
5094,10003,40.731856,-73.989145,OOTOYA 大戸屋 (OOTOYA),4f7b61f6e4b07aaa5d524842,40.73883630073037,-73.99277694087336,Japanese Restaurant
5095,10003,40.731856,-73.989145,SoulCycle 19th,529f289511d21133dd08a7ec,40.73943353393161,-73.99216844203444,Cycle Studio
5096,10003,40.731856,-73.989145,Bottlerocket Wine & Spirit,49f1e5bff964a520c4691fe3,40.739369543515075,-73.99200990796085,Wine Shop
5097,10003,40.731856,-73.989145,MUJI,4a2411fff964a520f37d1fe3,40.739420987932505,-73.99251759052277,Miscellaneous Shop
5098,11717,40.783955,-73.252256,Mi Tierrita,4bd1d4de9854d13ab34efa4d,40.7812965356889,-73.24675165997812,Latin American Restaurant
5099,11717,40.783955,-73.252256,La Espiguita Bakery,4bf709715ec320a1b94286d3,40.7798872849061,-73.24618492856413,Bakery
5100,11717,40.783955,-73.252256,Pollos Mario,4c56fc8a7329c928bfcc8d80,40.779789885429416,-73.26096301449118,Latin American Restaurant
5101,11717,40.783955,-73.252256,Casa Vieja,4bf464cd706e20a1904ba998,40.77707104294765,-73.24625164242698,Latin American Restaurant
5102,11717,40.783955,-73.252256,Family Dollar,4c968fb06b35a143bcf62edc,40.778097225809844,-73.2593466485471,Discount Store
5103,11717,40.783955,-73.252256,GameStop,4cc7487b76749eb095acc6f7,40.78053498878806,-73.26021766328878,Video Game Store
5104,11717,40.783955,-73.252256,Dollar Tree,597a80ddcad1b643af39625b,40.77855875,-73.2578933333333,Discount Store
5105,11717,40.783955,-73.252256,Dunkin',4c7cfec0f56a370452600946,40.78122896855956,-73.2474616717828,Donut Shop
5106,11717,40.783955,-73.252256,McDonald's,4c37ae090a71c9b62b533fc9,40.780620641361416,-73.24713170528413,Fast Food Restaurant
5107,11717,40.783955,-73.252256,Pizza Hut,4c5ffdc13a3703bb7915e406,40.780842021261094,-73.249261379242,Pizza Place
5108,11717,40.783955,-73.252256,Blink Fitness Brentwood,513476fce4b0a002848ac03f,40.778430458419756,-73.25690285317525,Gym
5109,11717,40.783955,-73.252256,Walgreens,589abc5411742023ebe5df68,40.7782107,-73.2606425,Pharmacy
5110,11717,40.783955,-73.252256,Papa John's Pizza,4d8cab3cfe8d41bdcc3fd705,40.77805252900506,-73.25811355061171,Pizza Place
5111,11717,40.783955,-73.252256,Chase Bank,4ce6ab4cb9975481cb9ff144,40.778576193571965,-73.24645444750786,Bank
5112,11717,40.783955,-73.252256,Family Dollar,4fd7b7860e1dbab2f37ff2fc,40.78141339678653,-73.24765622299898,Discount Store
5113,11717,40.783955,-73.252256,SUBWAY,4e4de308bd4101d0d79d66d8,40.780135140988,-73.24378570493349,Sandwich Place
5114,11717,40.783955,-73.252256,Rite Aid,4caf204eef1b370472c12f00,40.779562799999994,-73.2427323,Pharmacy
5115,11717,40.783955,-73.252256,BP,4c2e6f7609a99c74a8910a2a,40.78078025,-73.24887719,Gas Station
5116,11717,40.783955,-73.252256,7-Eleven,4c8bc2e95e38b1f756dc2af9,40.7821732822591,-73.26193682386929,Convenience Store
5117,11717,40.783955,-73.252256,Wendy's,58dff9ba8ab03f406b774215,40.779312561782994,-73.2600401504897,Fast Food Restaurant
5118,11717,40.783955,-73.252256,Strathmore Bagels,4c7cdea048c6236a14b66211,40.779341848850926,-73.25974062972622,Bagel Shop
5119,11717,40.783955,-73.252256,Brentwood Country Club,4ca2e3b11ee76dcb289df4dd,40.79076,-73.241395,Golf Course
5120,11717,40.783955,-73.252256,Checkers,4bf17840674f20a19f9b04ae,40.77863732888815,-73.24577182531355,Fast Food Restaurant
5121,11717,40.783955,-73.252256,Island Thrift,4b4a2f9ff964a520df7d26e3,40.78003773720074,-73.24938267117737,Thrift / Vintage Store
5122,11717,40.783955,-73.252256,Fragancia Barbershop,4d8f43c21d06b1f77ae65a3b,40.78075647354126,-73.24764300000001,Salon / Barbershop
5123,11717,40.783955,-73.252256,Food Bazaar,576d226f498ec1db344d5fd5,40.780980129448594,-73.26018333435057,Grocery Store
5124,11717,40.783955,-73.252256,Pita & Pizza,52e00443498e112f7750d732,40.77955161503553,-73.25961293347855,Pizza Place
5125,11717,40.783955,-73.252256,Golden Dragon Kitchen,4e2dc95d8877b69d49f81583,40.77942765597739,-73.25954382139527,Chinese Restaurant
5126,11717,40.783955,-73.252256,Guarino Del Prete,4c95526a58d4b60cb5713129,40.77953026,-73.25981999999999,Pizza Place
5127,11717,40.783955,-73.252256,Super Taco,4c855860d92ea093732d6572,40.77917076852456,-73.259538062054,Mexican Restaurant
5128,11717,40.783955,-73.252256,Guarino's Pizza & Pasta,4e42dbb762e1a67a6e564a99,40.77948070402689,-73.25997001223249,Pizza Place
5129,11717,40.783955,-73.252256,Joyful Kitchen,4e3eff0aaeb73139a18e3d99,40.78024643333333,-73.243655,Chinese Restaurant
5130,11717,40.783955,-73.252256,Pc nails,4cd487ea67adf04d26d42791,40.77890080710695,-73.2441255299,Cosmetics Shop
5131,11717,40.783955,-73.252256,Fifth Avenue Lechonera,4ca672ad44a8224bc7790340,40.776026445604074,-73.25956685875876,Spanish Restaurant
